Table 5 - Regional level employment by 2 & 3 digit SIC 2007 (Public/Private Split),,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,London,,,,,,,,,Reference year 2010 Thousands ,,,,,,,,,,,,,,,
2 SIC,3 SIC,Full time employees,,,Part time employees,,,Total employees,,,Total employment,,,,,,,,,,,,,,,
,,Public,Private,All,Public,Private,All,Public,Private,All,Public,Private,All,,,,,,,,,,,,,
,274,-,0.6,0.6,-,0.1,0.1,-,0.6,0.6,-,0.7,0.7,,,,,,,,,,,,,
,275,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
,279,-,0.2,0.2,-,-,-,-,0.2,0.2,-,0.3,0.3,,,,,,,,,,,,,
28,,-,3.7,3.7,-,0.1,0.1,-,3.8,3.8,-,3.8,3.8,,,,,,,,,,,,,
,281,-,0.8,0.8,-,-,-,-,0.8,0.8,-,0.8,0.8,,,,,,,,,,,,,
,282,-,1.5,1.5,-,-,-,-,1.6,1.6,-,1.6,1.6,,,,,,,,,,,,,
,283,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,284,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,289,-,0.9,0.9,-,-,-,-,0.9,0.9,-,0.9,0.9,,,,,,,,,,,,,
29,,-,4.5,4.5,-,0.1,0.1,-,4.6,4.6,-,4.7,4.7,,,,,,,,,,,,,
,291,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,292,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,293,-,0.4,0.4,-,-,-,-,0.4,0.4,-,0.4,0.4,,,,,,,,,,,,,
30,,*,*,0.4,*,*,-,*,*,0.4,*,*,0.5,,,,,,,,,,,,,
,301,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,302,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,303,*,*,0.2,*,*,-,*,*,0.3,*,*,0.3,,,,,,,,,,,,,
,304,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
,309,-,0.1,0.1,-,-,-,-,0.1,0.1,-,0.1,0.1,,,,,,,,,,,,,
31,,*,*,3.5,*,*,0.1,*,*,3.7,*,*,4.4,,,,,,,,,,,,,
,310,*,*,3.5,*,*,0.1,*,*,3.7,*,*,4.4,,,,,,,,,,,,,
32,,-,3.6,3.6,-,1.4,1.4,-,5.0,5.0,-,6.0,6.0,,,,,,,,,,,,,
,321,-,1.0,1.0,-,0.4,0.4,-,1.4,1.4,-,1.7,1.7,,,,,,,,,,,,,
,322,-,0.1,0.1,-,-,-,-,0.1,0.1,-,0.1,0.1,,,,,,,,,,,,,
,323,-,0.1,0.1,-,0.1,0.1,-,0.2,0.2,-,0.2,0.2,,,,,,,,,,,,,
,324,-,0.3,0.3,-,0.1,0.1,-,0.4,0.4,-,0.4,0.4,,,,,,,,,,,,,
,325,-,1.0,1.0,-,0.4,0.4,-,1.4,1.4,-,1.6,1.6,,,,,,,,,,,,,
,329,-,1.1,1.1,-,0.5,0.5,-,1.6,1.6,-,1.9,1.9,,,,,,,,,,,,,
33,,*,*,9.7,*,*,0.2,*,*,9.9,*,*,10.0,,,,,,,,,,,,,
,331,*,*,8.7,*,*,0.2,*,*,8.9,*,*,9.0,,,,,,,,,,,,,
,332,-,1.0,1.0,-,-,-,-,1.0,1.0,-,1.0,1.0,,,,,,,,,,,,,
35,,-,5.3,5.3,-,0.4,0.4,-,5.7,5.7,-,5.7,5.7,,,,,,,,,,,,,
,351,-,4.2,4.2,-,0.4,0.4,-,4.6,4.6,-,4.6,4.6,,,,,,,,,,,,,
,352,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,353,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
36,,-,0.1,0.1,-,-,-,-,0.1,0.1,-,0.1,0.1,,,,,,,,,,,,,
,360,-,0.1,0.1,-,-,-,-,0.1,0.1,-,0.1,0.1,,,,,,,,,,,,,
37,,*,*,2.2,*,*,0.1,0.6,1.8,2.4,0.6,1.8,2.4,,,,,,,,,,,,,
,370,*,*,2.2,*,*,0.1,0.6,1.8,2.4,0.6,1.8,2.4,,,,,,,,,,,,,
38,,2.1,11.9,13.9,0.3,0.7,1.0,2.4,12.5,14.9,2.4,13.4,15.8,,,,,,,,,,,,,
,381,*,*,9.2,*,*,0.9,2.0,8.0,10.1,2.0,8.5,10.5,,,,,,,,,,,,,
,382,*,*,2.0,*,*,-,0.4,1.7,2.1,0.4,1.7,2.1,,,,,,,,,,,,,
,383,-,2.7,2.7,-,-,-,-,2.7,2.7,-,3.2,3.2,,,,,,,,,,,,,
39,,-,0.2,0.2,-,-,-,-,0.2,0.2,-,0.2,0.2,,,,,,,,,,,,,
,390,-,0.2,0.2,-,-,-,-,0.2,0.2,-,0.2,0.2,,,,,,,,,,,,,
41,,0.8,39.4,40.2,0.1,5.4,5.4,0.8,44.8,45.6,0.8,57.5,58.3,,,,,,,,,,,,,
,411,*,*,10.3,*,*,2.6,-,12.9,12.9,-,20.7,20.7,,,,,,,,,,,,,
,412,*,*,29.9,*,*,2.8,0.8,31.9,32.8,0.8,36.8,37.7,,,,,,,,,,,,,
42,,*,*,16.0,*,*,1.0,*,*,17.0,*,*,17.8,,,,,,,,,,,,,
,421,1.8,2.7,4.6,-,0.2,0.2,1.9,2.9,4.8,1.9,2.9,4.8,,,,,,,,,,,,,
,422,-,0.2,0.2,-,-,-,-,0.2,0.2,-,0.2,0.2,,,,,,,,,,,,,
,429,*,*,11.2,*,*,0.8,*,*,12.0,*,*,12.8,,,,,,,,,,,,,
43,,*,*,57.4,*,*,6.8,*,*,64.2,*,*,73.8,,,,,,,,,,,,,
,431,-,0.9,0.9,-,0.6,0.6,-,1.5,1.5,-,1.9,1.9,,,,,,,,,,,,,
,432,*,*,35.4,*,*,2.8,*,*,38.1,*,*,40.9,,,,,,,,,,,,,
,433,-,10.5,10.5,-,2.4,2.4,-,12.9,12.9,-,18.4,18.4,,,,,,,,,,,,,
,439,-,10.6,10.6,-,1.1,1.1,-,11.7,11.7,-,12.8,12.8,,,,,,,,,,,,,
45,,0.2,30.0,30.1,-,4.4,4.4,0.2,34.4,34.6,0.2,37.2,37.4,,,,,,,,,,,,,
,451,-,10.7,10.7,-,1.4,1.4,-,12.1,12.1,-,13.3,13.3,,,,,,,,,,,,,
,452,0.2,13.3,13.5,-,1.6,1.6,0.2,14.9,15.1,0.2,16.2,16.4,,,,,,,,,,,,,
,453,-,5.2,5.2,-,1.3,1.3,-,6.5,6.5,-,6.6,6.6,,,,,,,,,,,,,
,454,-,0.8,0.8,-,0.1,0.1,-,0.9,0.9,-,1.1,1.1,,,,,,,,,,,,,
46,,*,*,111.9,*,*,16.2,*,*,128.1,*,*,136.7,,,,,,,,,,,,,
,461,-,5.2,5.2,-,1.5,1.5,-,6.7,6.7,-,7.9,7.9,,,,,,,,,,,,,
,462,-,0.9,0.9,-,0.4,0.4,-,1.3,1.3,-,1.4,1.4,,,,,,,,,,,,,
,463,*,*,19.8,*,*,3.0,*,*,22.9,*,*,23.6,,,,,,,,,,,,,
,464,*,*,38.8,*,*,5.3,*,*,44.1,*,*,47.2,,,,,,,,,,,,,
,465,-,9.2,9.2,-,0.6,0.6,-,9.7,9.7,-,9.9,9.9,,,,,,,,,,,,,
,466,-,12.9,12.9,-,1.7,1.7,-,14.6,14.6,-,15.9,15.9,,,,,,,,,,,,,
,467,-,19.6,19.6,-,2.0,2.0,-,21.6,21.6,-,22.1,22.1,,,,,,,,,,,,,
,469,-,5.5,5.5,-,1.7,1.7,-,7.3,7.3,-,8.8,8.8,,,,,,,,,,,,,
47,,0.5,171.9,172.3,0.1,182.1,182.3,0.6,354.0,354.6,0.6,377.6,378.2,,,,,,,,,,,,,
,471,*,*,65.2,*,*,89.2,*,*,154.4,*,*,162.8,,,,,,,,,,,,,
,472,-,6.9,6.9,-,7.6,7.6,-,14.4,14.4,-,16.5,16.5,,,,,,,,,,,,,
,473,-,1.7,1.7,-,4.3,4.3,-,6.0,6.0,-,6.2,6.2,,,,,,,,,,,,,
,474,*,*,9.3,*,*,4.8,*,*,14.1,*,*,14.8,,,,,,,,,,,,,
,475,-,22.3,22.3,-,12.2,12.2,-,34.5,34.5,-,38.5,38.5,,,,,,,,,,,,,
,476,*,*,11.8,*,*,9.2,*,*,21.0,*,*,21.2,,,,,,,,,,,,,
,477,0.3,47.4,47.7,0.1,54.1,54.2,0.4,101.5,101.9,0.4,108.4,108.8,,,,,,,,,,,,,
,478,-,0.2,0.2,-,0.1,0.1,-,0.3,0.3,-,0.4,0.4,,,,,,,,,,,,,
,479,*,*,7.3,*,*,0.6,*,*,7.9,*,*,9.1,,,,,,,,,,,,,
49,,17.5,51.2,68.6,4.1,8.8,12.8,21.5,59.9,81.5,21.6,62.4,84.0,,,,,,,,,,,,,
,491,1.8,8.4,10.2,0.2,1.0,1.1,1.9,9.4,11.3,2.0,9.4,11.4,,,,,,,,,,,,,
