Table 5 -Regional level employment by 2 & 3 digit SIC 2007 (Public/Private Split),,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,East of England,,,,,,,,,Reference year 2010 Thousands ,,,,,,,,,,,,,,,
2 SIC,3 SIC,Full time employees,,,Part time employees,,,Total employees,,,Total employment,,,,,,,,,,,,,,,
,,Public,Private,All,Public,Private,All,Public,Private,All,Public,Private,All,,,,,,,,,,,,,
,281,-,6.6,6.6,-,0.1,0.1,-,6.7,6.7,-,6.9,6.9,,,,,,,,,,,,,
,282,-,8.2,8.2,-,0.5,0.5,-,8.6,8.6,-,9.3,9.3,,,,,,,,,,,,,
,283,-,2.6,2.6,-,0.1,0.1,-,2.6,2.6,-,2.8,2.8,,,,,,,,,,,,,
,284,-,0.6,0.6,-,-,-,-,0.6,0.6,-,0.7,0.7,,,,,,,,,,,,,
,289,-,3.8,3.8,-,0.1,0.1,-,3.9,3.9,-,4.3,4.3,,,,,,,,,,,,,
29,,-,8.7,8.7,-,0.3,0.3,-,9.0,9.0,-,9.3,9.3,,,,,,,,,,,,,
,291,-,6.4,6.4,-,0.2,0.2,-,6.5,6.5,-,6.6,6.6,,,,,,,,,,,,,
,292,-,0.8,0.8,-,-,-,-,0.8,0.8,-,0.9,0.9,,,,,,,,,,,,,
,293,-,1.5,1.5,-,0.1,0.1,-,1.6,1.6,-,1.8,1.8,,,,,,,,,,,,,
30,,*,*,7.8,*,*,0.2,*,*,8.1,*,*,8.1,,,,,,,,,,,,,
,301,*,*,1.0,*,*,-,*,*,1.1,*,*,1.1,,,,,,,,,,,,,
,302,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,303,-,6.6,6.6,-,0.2,0.2,-,6.9,6.9,-,6.9,6.9,,,,,,,,,,,,,
,304,-,*,*,-,*,*,-,*,*,-,*,*,,,,,,,,,,,,,
,309,-,0.1,0.1,-,-,-,-,0.1,0.1,-,0.1,0.1,,,,,,,,,,,,,
31,,-,5.6,5.6,-,0.5,0.5,-,6.0,6.0,-,7.2,7.2,,,,,,,,,,,,,
,310,-,5.6,5.6,-,0.5,0.5,-,6.0,6.0,-,7.2,7.2,,,,,,,,,,,,,
32,,-,7.9,7.9,-,1.8,1.8,-,9.7,9.7,-,10.1,10.1,,,,,,,,,,,,,
,321,-,0.4,0.4,-,0.1,0.1,-,0.5,0.5,-,0.5,0.5,,,,,,,,,,,,,
,322,-,0.1,0.1,-,-,-,-,0.2,0.2,-,0.2,0.2,,,,,,,,,,,,,
,323,-,1.0,1.0,-,0.2,0.2,-,1.2,1.2,-,1.2,1.2,,,,,,,,,,,,,
,324,-,0.5,0.5,-,0.1,0.1,-,0.6,0.6,-,0.6,0.6,,,,,,,,,,,,,
,325,-,3.4,3.4,-,0.6,0.6,-,4.0,4.0,-,4.1,4.1,,,,,,,,,,,,,
,329,-,2.6,2.6,-,0.7,0.7,-,3.2,3.2,-,3.4,3.4,,,,,,,,,,,,,
33,,*,*,9.7,*,*,0.7,*,*,10.4,*,*,10.9,,,,,,,,,,,,,
,331,*,*,7.4,*,*,0.6,*,*,8.0,*,*,8.4,,,,,,,,,,,,,
,332,-,2.3,2.3,-,0.1,0.1,-,2.4,2.4,-,2.6,2.6,,,,,,,,,,,,,
35,,-,4.4,4.4,-,0.2,0.2,-,4.5,4.5,-,4.6,4.6,,,,,,,,,,,,,
,351,-,3.3,3.3,-,0.1,0.1,-,3.4,3.4,-,3.4,3.4,,,,,,,,,,,,,
,352,-,1.1,1.1,-,-,-,-,1.1,1.1,-,1.1,1.1,,,,,,,,,,,,,
,353,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
36,,-,3.3,3.3,-,0.3,0.3,-,3.6,3.6,-,3.6,3.6,,,,,,,,,,,,,
,360,-,3.3,3.3,-,0.3,0.3,-,3.6,3.6,-,3.6,3.6,,,,,,,,,,,,,
37,,0.3,2.1,2.4,-,0.1,0.1,0.4,2.2,2.6,0.4,2.3,2.6,,,,,,,,,,,,,
,370,0.3,2.1,2.4,-,0.1,0.1,0.4,2.2,2.6,0.4,2.3,2.6,,,,,,,,,,,,,
38,,1.8,8.7,10.4,0.1,0.7,0.8,1.8,9.4,11.2,1.8,9.4,11.2,,,,,,,,,,,,,
,381,0.9,5.4,6.4,-,0.5,0.6,1.0,6.0,6.9,1.0,6.0,7.0,,,,,,,,,,,,,
,382,0.8,2.0,2.8,-,0.1,0.1,0.9,2.0,2.9,0.9,2.1,2.9,,,,,,,,,,,,,
,383,-,1.2,1.2,-,0.1,0.1,-,1.4,1.4,-,1.4,1.4,,,,,,,,,,,,,
39,,-,0.2,0.2,-,-,-,-,0.2,0.2,-,0.2,0.2,,,,,,,,,,,,,
,390,-,0.2,0.2,-,-,-,-,0.2,0.2,-,0.2,0.2,,,,,,,,,,,,,
41,,*,*,28.1,*,*,4.2,0.9,31.3,32.3,0.9,41.0,42.0,,,,,,,,,,,,,
,411,*,*,3.7,*,*,1.8,*,*,5.5,*,*,10.1,,,,,,,,,,,,,
,412,*,*,24.3,*,*,2.4,*,*,26.8,*,*,31.8,,,,,,,,,,,,,
42,,*,*,20.1,*,*,1.5,1.3,20.2,21.6,1.3,21.9,23.3,,,,,,,,,,,,,
