Table 5 - Regional level employment by 2 & 3 digit SIC 2007 (Public/Private Split),,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Northern Ireland,,,,,,,,,Reference year 2010 Thousands ,,,
2 SIC,3 SIC,Full time employees,,,Part time employees,,,Total employees,,,Total employment,,,
,,Public,Private,All,Public,Private,All,Public,Private,All,Public,Private,All,
,681,-,-,-,-,-,-,-,-,-,-,-,-,
,682,2.6,2.0,4.6,0.4,1.7,2.1,3.0,3.6,6.7,3.0,4.4,7.4,
,683,-,0.6,0.6,-,0.5,0.5,-,1.1,1.1,-,1.1,1.2,
69,,0.1,10.4,10.5,-,4.6,4.6,0.2,15.0,15.1,0.2,20.3,20.4,
,691,0.1,8.1,8.2,-,4.1,4.1,0.2,12.1,12.3,0.2,17.1,17.3,
,692,-,2.3,2.3,-,0.5,0.5,-,2.8,2.8,-,3.2,3.2,
70,,0.1,1.4,1.5,-,1.0,1.0,0.1,2.4,2.5,0.1,2.7,2.7,
,701,-,0.6,0.6,-,0.2,0.2,-,0.8,0.8,-,0.8,0.8,
,702,0.1,0.8,0.8,-,0.9,0.9,0.1,1.6,1.7,0.1,1.9,1.9,
71,,-,9.4,9.4,-,3.4,3.4,-,12.7,12.8,-,15.0,15.0,
,711,-,9.3,9.3,-,3.4,3.4,-,12.7,12.7,-,14.9,14.9,
,712,-,0.1,0.1,-,-,-,-,0.1,0.1,-,0.1,0.1,
72,,0.8,0.8,1.6,0.1,0.1,0.1,0.9,0.8,1.7,0.9,0.8,1.7,
,721,0.8,*,*,0.1,*,*,0.9,*,*,0.9,*,*,
,722,-,*,*,-,*,*,-,*,*,-,*,*,
73,,-,0.5,0.5,-,0.5,0.5,-,1.0,1.0,-,1.2,1.2,
,731,-,*,*,-,*,*,-,*,*,-,*,*,
,732,-,*,*,-,*,*,-,*,*,-,*,*,
74,,-,0.6,0.6,-,0.1,0.1,-,0.6,0.6,-,0.9,0.9,
,741,-,*,*,-,*,*,-,*,*,-,*,*,
,742,-,0.3,0.3,-,-,-,-,0.3,0.3,-,0.4,0.4,
,743,-,*,*,-,*,*,-,*,*,-,*,*,
,749,-,0.2,0.2,-,-,-,-,0.2,0.2,-,0.3,0.3,
75,,0.4,0.2,0.6,0.1,0.2,0.3,0.5,0.4,0.9,0.5,0.6,1.0,
,750,0.4,0.2,0.6,0.1,0.2,0.3,0.5,0.4,0.9,0.5,0.6,1.0,
77,,-,0.9,0.9,-,0.3,0.3,-,1.2,1.2,-,1.2,1.2,
,771,-,0.2,0.2,-,-,-,-,0.2,0.2,-,0.2,0.2,
,772,-,0.3,0.3,-,0.2,0.2,-,0.5,0.5,-,0.5,0.5,
,773,-,0.4,0.4,-,-,-,-,0.4,0.4,-,0.4,0.4,
,774,-,-,-,-,-,-,-,-,-,-,-,-,
78,,-,9.5,9.5,-,4.5,4.5,-,13.9,13.9,-,13.9,13.9,
,781,-,0.4,0.4,-,0.1,0.1,-,0.4,0.4,-,0.4,0.4,
,782,-,9.1,9.1,-,4.4,4.4,-,13.5,13.5,-,13.5,13.5,
,783,-,-,-,-,-,-,-,-,-,-,-,-,
79,,0.2,1.3,1.5,0.1,0.3,0.3,0.3,1.6,1.8,0.3,1.6,1.8,
,791,-,1.3,1.3,-,0.2,0.2,-,1.5,1.5,-,1.5,1.5,
,799,0.2,-,0.2,0.1,-,0.1,0.3,-,0.3,0.3,-,0.3,
80,,-,3.1,3.1,-,1.6,1.6,-,4.6,4.7,-,4.7,4.7,
